Zip Code,Total Population Age 16+,Ages 16-19,Ages 20-24,Ages 25-29,Ages 30-34,Ages 35-44,Ages 45-54,Ages 55-59,Ages 60-64,Ages 65-74,Ages 75+,Total Population,Make,Fully Vaccinated,Partially Vaccinated,1_plus_dose,booster_recip_count,%_Employed,above_average,over_75_population
94585,23363,1659,2265,2338,2588,3722,3618,2082,1621,2124,1346,29525,VOLVO,0.652822,0.062699,0.715521,6192.0,0.7912955122777308,0,0.04558848433530906
94586,711,27,23,38,37,78,150,91,108,93,66,831,Unk,0.98995,0.06407,1.0,396.0,0.855595667870036,1,0.07942238267148015
94587,61998,2776,4692,6357,6482,10674,9709,4962,4425,7121,4800,74722,WORKHORSE,0.808376,0.042401,0.850777,27050.0,0.8297154787077433,1,0.0642381092583175
94588,28870,1807,1453,1557,2211,5837,6159,2310,2389,2859,2288,37253,VOLVO,0.845081,0.05195,0.897031,14358.0,0.7749711432636298,1,0.061417872386116554
94589,24697,1401,2296,2326,2338,3717,3913,1807,1993,2852,2054,31536,VOLVO,0.718535,0.104953,0.823488,6764.0,0.783136732623034,1,0.06513191273465246
94590,30169,1711,2863,3002,2850,4653,4404,2638,3052,3349,1647,37280,VOLVO,0.696463,0.101304,0.797767,7492.0,0.8092542918454936,1,0.044179184549356224
94591,46268,2672,3824,4146,3800,6990,7242,3974,4034,6110,3476,55157,WORKHORSE,0.748956,0.05745,0.806406,16066.0,0.8388418514422467,1,0.0630201062421814
94592,810,0,156,209,28,146,100,59,57,20,35,952,TOYOTA,0.915062,0.09513,1.0,342.0,0.8508403361344538,1,0.03676470588235294
94595,16327,449,303,449,387,1482,1360,751,1175,3998,5973,18117,VOLVO,0.888219,0.039763,0.927982,10898.0,0.901197770050229,1,0.3296903460837887
94596,18659,830,1347,2172,2230,2728,2467,1560,1501,2011,1813,21700,VOLVO,0.906386,0.046687,0.953073,10036.0,0.8598617511520737,1,0.08354838709677419
94597,19110,436,929,2416,2271,3639,2954,1485,1159,2678,1143,23108,VOLVO,0.869591,0.041148,0.910739,10016.0,0.8269863250822226,1,0.04946338930240609
94598,22495,1218,877,1388,1394,3674,3808,1841,1953,3403,2939,27831,VOLVO,0.906664,0.040447,0.947111,13881.0,0.8082713520893967,1,0.105601667205634
94599,2901,42,58,126,46,235,308,313,233,630,910,3108,VOLVO,0.866494,0.069021,0.935515,1776.0,0.9333976833976834,1,0.2927927927927928
94601,41341,2902,3815,4915,4340,8752,6754,2938,2174,2996,1755,53039,VOLVO,0.808051,0.053159,0.86121,12034.0,0.7794453138256755,1,0.033088859141386526
94602,24701,1274,1083,1895,2250,4666,4194,2342,2062,3132,1803,30162,VOLVO,0.861308,0.042901,0.904209,13836.0,0.8189443670844109,1,0.05977720310324249
94603,26706,2102,2841,3230,2803,5050,4531,1916,1235,1733,1265,35862,VOLVO,0.760053,0.053869,0.813922,5685.0,0.7446879705537895,1,0.035274106296358264
94605,35261,1753,2299,3405,3743,6485,5550,2774,2713,3963,2576,43399,VOLVO,0.773605,0.050246,0.823851,12968.0,0.8124841586211664,1,0.05935620636420194
94606,32565,1110,2150,4497,4572,6343,4734,2099,2166,2926,1968,38220,VOLVO,0.806936,0.042662,0.849598,12863.0,0.8520408163265306,1,0.051491365777080064
94607,23143,838,1617,3531,3138,4641,2846,1286,1446,2041,1759,26823,VOLVO,0.789012,0.050767,0.839779,9253.0,0.8628043097341833,1,0.06557804868955747
94608,27673,616,1896,4441,4738,5721,3901,1552,1430,2190,1188,31013,VOLVO,0.799688,0.048791,0.848479,12149.0,0.8923032276787154,1,0.03830651662206171
94609,20541,505,1708,3672,3051,4383,3184,1121,822,1251,844,23726,VOLVO,0.77142,0.050143,0.821563,9480.0,0.8657590828626823,1,0.03557278934502234
94610,27763,485,1070,3695,3708,6147,4115,1652,1928,3327,1636,31936,VOLVO,0.820594,0.042645,0.863239,15652.0,0.8693324148296593,1,0.05122745490981964
94611,32707,1088,1090,2518,2506,6064,5807,2737,3016,4391,3490,38975,VOLVO,0.933037,0.049178,0.982215,22481.0,0.8391789608723541,1,0.0895445798588839
94612,14740,309,981,2396,2370,2382,1769,751,657,1627,1498,15785,VOLVO,0.945831,0.067401,1.0,7569.0,0.9337979094076655,1,0.09490022172949002
94613,844,493,286,51,4,6,0,3,0,1,0,855,OTHER/UNK,0.171967,0.025913,0.19788,62.0,0.9871345029239766,0,0.0
94618,14227,594,558,1091,1664,2319,2645,1227,911,1975,1243,17252,VOLVO,0.885461,0.044655,0.930116,9935.0,0.8246580106654301,1,0.07204961743565963
94619,19539,913,1017,2060,1385,3721,3301,1759,1254,2876,1253,24112,VOLVO,0.867131,0.040575,0.907706,10458.0,0.810343397478434,1,0.051965826144658264
94621,25111,2098,2434,3102,3388,4784,3695,1529,1509,1618,954,35035,WORKHORSE,0.728541,0.061759,0.7903,5069.0,0.7167404024546882,1,0.02722991294419866
94702,14073,530,804,1780,1314,2511,2366,1005,962,1775,1026,16860,VOLVO,0.906328,0.051754,0.958082,8329.0,0.8346975088967972,1,0.06085409252669039
94703,18413,783,1960,2717,2359,3099,2433,1025,1220,1985,832,21697,VOLVO,0.770448,0.051931,0.822379,9057.0,0.8486426694934783,1,0.03834631515877771
94704,29013,7764,11346,3020,1650,1340,897,1021,448,1021,506,29597,VOLVO,0.456448,0.041788,0.498236,5683.0,0.9802682704328142,0,0.017096327330472682
94705,12012,492,840,1391,1033,1748,1563,982,1069,1693,1201,13527,VOLVO,0.907216,0.057818,0.965034,7684.0,0.8880017742293191,1,0.08878539217860575
94706,16273,800,913,1699,1549,3604,3208,954,962,1773,811,21218,VOLVO,0.865928,0.048384,0.914312,10182.0,0.7669431614666792,1,0.03822226411537374
94707,9947,319,416,490,454,1129,1724,987,826,2025,1577,11767,VOLVO,1.0,0.056592,1.0,8350.0,0.8453301606186794,1,0.13401886632106738
94708,9523,294,379,514,523,1356,1369,825,1103,1955,1205,11394,VOLVO,0.942144,0.055176,0.99732,7064.0,0.8357907670703879,1,0.10575741618395647
94709,11039,1002,2340,1992,1261,1219,742,483,476,1016,508,11951,VOLVO,0.72262,0.060087,0.782707,4766.0,0.9236883942766295,1,0.04250690318801774
94710,6545,325,484,935,807,1239,951,506,522,569,207,7893,VOLVO,0.942336,0.061985,1.0,3437.0,0.8292157608007095,1,0.026225769669327253
94720,2820,1726,750,249,52,0,26,0,9,4,4,2845,OTHER/UNK,0.46116,0.093849,0.555009,372.0,0.9912126537785588,0,0.00140597539543058
94801,23539,1449,2365,2599,2487,4641,3931,1354,1372,2236,1105,31210,VOLVO,0.848898,0.051102,0.9,7289.0,0.7542133931432233,1,0.035405318808074335
94803,21831,941,1513,1827,1298,3601,3898,2105,1863,3240,1545,25893,VOLVO,0.837511,0.033822,0.871333,10188.0,0.843123624145522,1,0.05966863631097208
94804,32374,1908,2775,3411,4232,5170,5587,2209,2220,3010,1852,40931,VOLVO,0.880308,0.043829,0.924137,13064.0,0.7909408516772128,1,0.04524687889374802
94805,11940,494,585,1238,1274,2195,2116,818,987,1356,877,14188,VOLVO,0.88766,0.0371,0.92476,5993.0,0.8415562447138427,1,0.061812799548914575
94806,51689,3859,5259,4874,5267,9058,8746,3823,3291,4240,3272,64286,VOLVO,0.803314,0.037509,0.840823,17034.0,0.8040475375664997,1,0.05089755156643748
94901,32789,1871,2205,2304,2780,5924,5998,2500,2067,4342,2798,41713,VOLVO,0.935802,0.064712,1.0,16026.0,0.7860618991681251,1,0.06707740992016878
94903,25181,1424,1249,1425,1418,3596,4364,2108,2381,3411,3805,30427,VOLVO,0.904147,0.051199,0.955346,14770.0,0.8275873401912774,1,0.12505340651395142
94904,10308,562,495,256,391,1416,2219,929,941,1555,1544,12994,VOLVO,0.885144,0.053648,0.938792,6486.0,0.7932892104048023,1,0.11882407264891488
94920,10470,639,189,384,255,1299,2256,1000,981,1885,1582,12740,VOLVO,0.874637,0.059777,0.934414,6505.0,0.8218210361067504,1,0.12417582417582418
94922,813,95,0,31,59,189,52,0,80,231,76,1075,Unk,0.304348,0.017787,0.322135,131.0,0.7562790697674419,0,0.07069767441860465
94923,808,30,79,13,0,11,43,77,67,365,123,808,VOLVO,1.0,0.125,1.0,624.0,1.0,1,0.15222772277227722
94924,1022,4,32,77,63,127,62,65,86,411,95,1127,VOLVO,0.981361,0.079217,1.0,624.0,0.906832298136646,1,0.08429458740017746
94925,7560,338,449,66,348,1353,1709,793,602,1097,805,9838,VOLVO,0.940447,0.056425,0.996872,5040.0,0.7684488717218947,1,0.08182557430372027
94928,36612,2767,5008,3819,3148,5182,4946,2734,3065,3780,2163,44323,WORKHORSE,0.763814,0.046349,0.810163,13389.0,0.8260271191029488,1,0.048800848318029014
94930,7477,402,429,407,318,1060,1416,657,731,1356,701,8728,VOLVO,0.850993,0.045802,0.896795,4233.0,0.8566681943171403,1,0.08031622364802933
94931,6964,272,770,509,589,1452,1108,472,498,888,406,8926,VOLVO,0.806004,0.049276,0.85528,3146.0,0.780192695496303,1,0.04548509970871611
94933,630,28,0,44,49,101,80,72,54,130,72,837,TOYOTA,0.955102,0.057143,1.0,393.0,0.7526881720430108,1,0.08602150537634409
94937,695,24,22,0,0,60,168,28,67,155,171,742,VOLKSWAGEN,1.0,0.114525,1.0,497.0,0.9366576819407008,1,0.23045822102425875
94938,807,39,27,17,72,243,40,60,121,163,25,920,TOYOTA,0.589245,0.04119,0.630435,287.0,0.8771739130434782,0,0.02717391304347826
94939,5647,146,400,188,440,536,1266,571,538,1131,431,6747,VOLVO,0.993102,0.059257,1.0,3845.0,0.83696457684897,1,0.06388024307099452
94941,25592,1370,947,787,1233,3674,6064,2355,2447,3852,2863,32009,VOLVO,0.881968,0.053328,0.935296,16103.0,0.7995251335561874,1,0.08944359398919054
94945,15896,757,942,681,1020,2230,3151,1718,1534,2650,1213,19043,VOLVO,0.822843,0.043142,0.865985,7712.0,0.8347424250380717,1,0.06369794675208738
94946,562,12,15,16,18,35,91,71,56,175,73,658,TOYOTA,0.75841,0.056575,0.814985,306.0,0.8541033434650456,1,0.11094224924012158
94947,21680,1275,1504,1266,895,2664,3654,2368,2299,3249,2506,25867,VOLVO,0.832567,0.041788,0.874355,10629.0,0.8381335292070978,1,0.09688019484284996
94949,15627,947,1329,820,803,2139,2705,1683,1698,2187,1316,18695,WORKHORSE,0.830883,0.051285,0.882168,7532.0,0.8358919497191762,1,0.07039315324953196
94951,3820,190,182,198,241,352,517,515,543,765,317,4574,VOLVO,0.709176,0.037325,0.746501,1682.0,0.835155225185833,1,0.06930476606908614
94952,29451,1758,1636,2181,2000,4797,4852,2933,2772,4262,2260,35503,VOLVO,0.753359,0.043871,0.79723,13156.0,0.8295355322085458,1,0.0636565924006422
94954,31407,2081,2008,2517,2297,5198,5266,2913,2258,4187,2682,38763,WORKHORSE,0.820226,0.045762,0.865988,14438.0,0.8102314062379072,1,0.0691896912003715
94956,1022,10,35,14,38,162,116,162,79,217,189,1146,VOLVO,1.0,0.099548,1.0,714.0,0.8917975567190227,1,0.1649214659685864
94957,969,55,27,6,26,167,185,103,83,142,175,1219,VOLVO,1.0,0.12521,1.0,1228.0,0.7949138638228056,1,0.1435602953240361
94960,12836,935,716,378,570,1728,2854,1342,1181,1950,1182,15868,VOLVO,0.86292,0.048882,0.911802,7922.0,0.808923619863877,1,0.07448953869422738
94963,278,0,0,0,30,80,0,0,42,126,0,404,Unk,1.0,0.052055,1.0,293.0,0.6881188118811881,1,0.0
94965,9768,212,132,654,754,1371,1728,985,1107,1668,1157,11394,VOLVO,0.815182,0.061148,0.87633,5226.0,0.8572933122696156,1,0.10154467263472003
94970,682,14,0,29,5,46,134,102,23,244,85,698,VOLKSWAGEN,0.648336,0.054993,0.703329,283.0,0.9770773638968482,0,0.12177650429799428
94971,226,0,0,22,0,45,0,7,68,48,36,226,Unk,1.0,0.106195,1.0,162.0,1.0,1,0.1592920353982301
94972,25,0,0,0,0,0,0,0,0,0,25,25,TOYOTA,1.0,0.72,1.0,97.0,1.0,1,1.0
94973,1103,3,0,8,32,26,203,68,200,305,258,1228,VOLVO,1.0,0.054329,1.0,757.0,0.8982084690553745,1,0.21009771986970685
95002,1842,125,201,258,188,209,381,142,81,153,104,2348,Unk,0.75432,0.036432,0.790752,646.0,0.7844974446337308,1,0.044293015332197615
95003,21496,1450,1401,870,865,2734,3331,2495,2361,3904,2085,25185,VOLVO,0.75637,0.047497,0.803867,10031.0,0.8535239229700219,1,0.08278737343656939
95004,3094,153,218,284,301,310,440,426,465,321,176,4218,VOLVO,0.70966,0.04897,0.75863,1200.0,0.7335229966808914,1,0.04172593646277857
95005,6382,249,924,388,409,949,994,611,659,849,350,7661,VOLVO,0.651345,0.034473,0.685818,2365.0,0.8330505155984859,0,0.045685941783057044
95006,8101,345,452,415,494,1340,1393,972,1060,1254,376,9632,VOLVO,0.673503,0.03928,0.712783,2997.0,0.8410506644518272,1,0.03903654485049834
95007,344,0,28,15,17,39,61,73,28,83,0,374,Unk,1.0,0.074499,1.0,222.0,0.9197860962566845,1,0.0
95008,37768,1705,2149,3885,3705,7283,6529,3224,3190,3197,2901,46352,VOLVO,0.884797,0.040786,0.925583,19896.0,0.8148084225060407,1,0.06258629616845011
95010,7282,429,273,473,684,1197,1015,602,452,1282,875,8856,VOLVO,0.875771,0.062115,0.937886,3814.0,0.8222673893405601,1,0.09880307136404698
95012,7250,433,1004,1109,820,1322,965,382,374,465,376,10780,VOLVO,0.801813,0.057205,0.859018,2134.0,0.6725417439703154,1,0.034879406307977735
95014,48077,3239,2784,2127,2929,10505,10843,3670,3061,4262,4657,61866,VOLVO,0.916235,0.045867,0.962102,31132.0,0.7771150551191285,1,0.07527559564219442
95017,592,55,4,51,30,41,123,53,79,93,63,681,VOLKSWAGEN,0.758673,0.069382,0.828055,232.0,0.869309838472834,1,0.09251101321585903
95018,5830,306,377,369,359,924,1225,524,430,960,356,6841,VOLVO,0.869051,0.049586,0.918637,2878.0,0.8522145885104517,1,0.052039175559128785
95019,5569,474,894,393,172,1022,976,311,379,533,415,7368,VOLVO,0.805944,0.060174,0.866118,1723.0,0.7558360477741585,1,0.05632464712269272
95020,49115,3847,4370,3649,4347,9129,8803,3851,3459,4675,2985,64833,WORKHORSE,0.810326,0.040757,0.851083,20819.0,0.7575617355359153,1,0.04604136782194253
95023,40872,3127,3649,3549,3846,7222,7082,3423,2700,3781,2493,53423,WORKHORSE,0.721439,0.056301,0.77774,12200.0,0.7650637365928533,1,0.04666529397450536
95030,10860,602,455,334,305,1195,2611,1422,806,1791,1339,13481,VOLVO,0.878412,0.054279,0.932691,6893.0,0.8055782212002077,1,0.09932497589199614
95032,20716,1255,698,1098,1079,3372,4637,2140,1666,2273,2498,26047,VOLVO,0.947092,0.047858,0.99495,13188.0,0.7953315161055016,1,0.09590355895112682
95033,7956,406,308,438,535,1012,1828,911,800,1162,556,9511,VOLVO,0.789199,0.038763,0.827962,3962.0,0.8365050993586374,1,0.058458626853117444
95035,63916,2841,4345,6913,7967,12254,10252,4987,4580,5458,4319,79655,VOLVO,0.917645,0.049963,0.967608,33819.0,0.8024103948276944,1,0.05422132948339715
95037,40459,2626,2680,2863,2849,7040,7467,4057,3144,4979,2754,51994,WORKHORSE,0.838277,0.040096,0.878373,20128.0,0.7781474785552179,1,0.05296765011347463
95039,762,34,110,31,52,222,90,39,37,107,40,1074,VOLKSWAGEN,1.0,0.075581,1.0,380.0,0.7094972067039106,1,0.037243947858473
95041,258,0,47,0,43,13,69,24,10,42,10,436,Unk,1.0,0.076023,1.0,194.0,0.591743119266055,1,0.022935779816513763
95043,629,25,48,49,30,82,66,83,123,94,29,731,TOYOTA,0.405797,0.033333,0.43913,93.0,0.8604651162790697,0,0.03967168262653899
95045,3402,151,238,192,222,430,618,275,380,509,387,4217,VOLKSWAGEN,0.66506,0.052271,0.717331,1153.0,0.8067346454825706,0,0.0917714014702395
95046,4803,203,324,297,399,703,1079,405,413,659,321,5918,VOLVO,0.866573,0.043539,0.910112,2209.0,0.8115917539709361,1,0.054241297735721526
95050,31695,1347,3893,3867,4100,5345,4727,2289,1462,2595,2070,38699,VOLVO,0.844963,0.044785,0.889748,14247.0,0.8190134111992557,1,0.05348975425721595
95051,48791,2213,3185,5948,7103,9809,7442,2790,2918,4128,3255,59851,VOLVO,0.9255,0.050283,0.975783,25682.0,0.8152077659521144,1,0.05438505622295367
95053,3862,3038,777,47,0,0,0,0,0,0,0,3862,OTHER/UNK,0.091662,0.011393,0.103055,101.0,1.0,0,0.0
95054,19756,883,1509,3203,2593,4676,2737,960,922,1208,1065,24524,VOLVO,0.931583,0.062621,0.994204,10418.0,0.8055782091012885,1,0.04342684717011907
95060,41812,2509,8164,3817,2752,5343,5991,2921,2909,4855,2551,47801,VOLVO,0.739956,0.052144,0.7921,17322.0,0.8747097341059811,1,0.05336708437061986
95062,31534,1584,2977,3569,2468,4892,4463,2773,2626,3573,2609,36737,VOLVO,0.773311,0.046495,0.819806,13466.0,0.8583716688896753,1,0.07101831940550399
95064,10285,6149,3151,356,142,174,182,55,28,38,10,10486,TOYOTA,0.183142,0.010057,0.193199,641.0,0.9808315849704368,0,0.0009536524890329964
95065,7009,375,537,341,521,1179,1206,614,494,1012,730,8491,VOLVO,0.779143,0.044958,0.824101,3318.0,0.8254622541514545,1,0.08597338358261689
95066,12755,783,1289,722,702,1692,2403,1227,1189,1602,1146,15341,VOLVO,0.803601,0.046729,0.85033,6078.0,0.8314321100319405,1,0.0747017795450101
95070,25950,1584,970,1104,874,3263,5624,2919,2444,3478,3690,31196,VOLVO,0.984788,0.051058,1.0,19153.0,0.831837415053212,1,0.11828439543531222
95073,9167,823,623,459,610,1322,1386,959,860,1645,480,11013,VOLVO,0.783138,0.050338,0.833476,4270.0,0.8323799146463271,1,0.043584854263143555
95075,333,22,27,41,16,38,72,30,31,37,19,459,Unk,0.827586,0.059113,0.886699,135.0,0.7254901960784313,1,0.04139433551198257
95076,65585,5059,7230,6156,6429,10250,10447,5006,5253,5878,3877,86905,WORKHORSE,0.774953,0.057227,0.83218,20947.0,0.7546746447270007,1,0.04461193257004775
95110,16004,761,1408,2747,2213,3491,2176,1190,837,765,416,19928,VOLVO,0.850083,0.053718,0.903801,6331.0,0.8030911280610197,1,0.020875150541951024
95111,47557,3464,4340,4338,4752,8929,8010,3549,3655,3950,2570,61830,VOLVO,0.837154,0.045287,0.882441,19424.0,0.7691573669739609,1,0.041565583050299205
95112,52882,4660,9348,6680,4865,8653,7229,2784,2737,3825,2101,62228,VOLVO,0.707023,0.042778,0.749801,17407.0,0.849810374750916,1,0.03376293629877226
95113,2059,0,130,497,304,440,318,107,41,48,174,2107,TOYOTA,1.0,0.142383,1.0,1271.0,0.977218794494542,1,0.08258186995728524
95116,42494,2995,4460,4673,4571,8062,6668,2615,2645,2982,2823,55825,VOLVO,0.750266,0.047446,0.797712,13581.0,0.7612001791312136,1,0.05056874160322436
95117,24335,1177,1622,2795,3514,4334,4516,1764,1483,1957,1173,30369,VOLVO,0.800086,0.044278,0.844364,9408.0,0.8013105469393131,1,0.03862491356317297
95118,24680,1327,1286,1551,2016,5387,4667,2331,1882,2227,2006,32421,VOLVO,0.869145,0.040276,0.909421,13061.0,0.7612350020048734,1,0.0618734770673329
95119,7880,454,628,527,625,1280,1505,707,664,979,511,10027,VOLVO,0.952824,0.039046,0.99187,4565.0,0.7858781290515607,1,0.05096240151590705
95120,30136,2174,1501,953,1167,4444,7505,2830,2113,4396,3053,38122,WORKHORSE,0.927148,0.040889,0.968037,20309.0,0.7905146634489272,1,0.08008499029431825
95121,30745,1814,2534,2485,2460,5016,5468,2606,2467,3791,2104,37531,VOLVO,0.916692,0.045809,0.962501,16254.0,0.8191894700381018,1,0.05606032346593483
95122,43841,3685,4204,4837,4076,7795,7009,3077,2631,3944,2583,56121,VOLVO,0.868622,0.05159,0.920212,16787.0,0.7811870779209209,1,0.04602555193243171
95123,54694,2956,3662,4753,6105,9952,9805,5059,3920,5005,3477,68766,VOLVO,0.842718,0.037968,0.880686,25748.0,0.7953639880173341,1,0.05056277811709275
95124,39974,2625,2287,2078,3049,8608,8125,3330,3093,3829,2950,51455,WORKHORSE,0.851322,0.037061,0.888383,21311.0,0.7768729958215916,1,0.057331649013701295
95125,42391,1714,2341,3156,3637,7611,7608,3946,3505,4960,3913,53155,VOLVO,0.885852,0.043673,0.929525,23901.0,0.797497883548114,1,0.07361489982127739
95126,30417,1376,2703,4775,3998,5713,4081,2454,1798,2021,1498,36206,WORKHORSE,0.854736,0.05352,0.908256,13855.0,0.8401093741368834,1,0.041374357841241785
95127,52770,3468,4725,5559,5365,8531,9088,4200,3455,4767,3612,66256,WORKHORSE,0.79726,0.042695,0.839955,20206.0,0.7964561700072447,1,0.05451581743540208
95128,30303,1257,1978,3626,3958,5507,4762,2319,2387,2135,2374,36975,VOLVO,0.792591,0.045448,0.838039,12958.0,0.819553752535497,1,0.06420554428668018
95129,31621,1801,1873,2388,2366,6159,6561,2787,2178,2672,2836,39741,VOLVO,0.924758,0.044609,0.969367,18678.0,0.795677008630885,1,0.07136206939936086
95130,11171,322,537,871,1205,2506,2107,1106,783,1022,712,14660,VOLVO,0.818927,0.038227,0.857154,5545.0,0.7620054570259208,1,0.04856753069577081
95131,26034,1069,2443,2786,3286,4544,4647,2057,1566,2316,1320,31236,VOLVO,0.88759,0.040308,0.927898,13122.0,0.8334613907030349,1,0.042258932001536686
95132,34776,1937,2535,3374,2790,5763,5659,3431,2968,3689,2630,41790,VOLVO,0.895874,0.037823,0.933697,18070.0,0.8321608040201005,1,0.06293371620004785
95133,23366,1281,1895,2322,2175,3681,3973,1227,2150,2970,1692,28565,VOLVO,0.8998,0.04777,0.94757,12140.0,0.8179940486609487,1,0.059233327498687205
95134,25282,403,2381,6862,5976,4410,2482,1227,627,462,452,29349,VOLVO,0.895884,0.070695,0.966579,11359.0,0.8614262836893931,1,0.015400865446863607
95135,17654,1026,845,662,501,2929,3639,1482,1252,2557,2761,22015,VOLVO,0.897135,0.042092,0.939227,12161.0,0.8019077901430842,1,0.12541449012037248
95136,37214,1641,3271,3705,4116,6900,6604,2586,2534,3597,2260,47476,VOLVO,0.830525,0.042188,0.872713,17738.0,0.7838486814390428,1,0.047602999410228324
95138,16212,851,1148,1012,1387,2888,4044,1753,1061,1277,791,20674,VOLVO,0.838466,0.040789,0.879255,8917.0,0.7841733578407661,1,0.03826061720034826
95139,5767,331,325,393,371,1309,1132,422,459,668,357,7363,VOLVO,0.77028,0.034683,0.804963,2760.0,0.7832405269591199,1,0.04848567160124949
95140,102,0,0,0,0,18,45,0,5,16,18,102,TOYOTA,1.0,0.147059,1.0,160.0,1.0,1,0.17647058823529413
95148,39426,2897,3399,3164,2887,5933,7706,3855,3070,4035,2480,48273,WORKHORSE,0.87178,0.04199,0.91377,21031.0,0.816729848983904,1,0.0513744743438361
95202,4790,285,319,586,339,607,763,355,400,679,457,6066,VOLKSWAGEN,0.517229,0.124473,0.641702,636.0,0.7896472139795582,0,0.07533794922518958
95203,12041,822,1152,1360,1118,2241,1555,1144,866,1107,676,15487,VOLVO,0.568377,0.102967,0.671344,1890.0,0.7774907987344224,0,0.0436495124943501
95204,22848,1314,1709,2506,2196,3212,3716,1521,1807,2865,2002,28667,VOLVO,0.59859,0.101413,0.700003,5068.0,0.7970139882094395,0,0.06983639725119475
95205,27323,2022,3713,2780,3182,4689,4714,1714,1260,2082,1167,38350,VOLVO,0.583036,0.13037,0.713406,3397.0,0.7124641460234681,0,0.03043024771838331
95206,46439,4416,4878,4317,4248,8619,7621,3466,2962,3726,2186,64250,VOLVO,0.63476,0.123226,0.757986,7720.0,0.7227859922178989,0,0.03402334630350195
95207,40210,2820,4317,4941,3916,5705,5426,2358,2836,3928,3963,52269,VOLVO,0.533177,0.099584,0.632761,7447.0,0.7692896363045018,0,0.0758193192905929
